text,sender_id,receiver_ids,timestamp
"A group of scientists, but I don't know them...",4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-01 21:20:00
Surgery,4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-18 02:13:00
What the weather like today,708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-25 14:09:00
Thank you!,112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695,"['2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', 'f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c', '112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695']",2020-06-12 00:42:00
"I'm trying to learn as many languages is possible, try me out!",2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-05-16 02:46:00
Are you good know mathematic?,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-06-20 00:21:00
"russians are evil. they only know how to drink vodka, play balalaica and kill other people",28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01,"['a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046']",2020-06-18 15:59:00
[START],112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695,"['112a6cfa3ed398a5248c479ed6a061d397633a3fb4d5b9ecca274695', '751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805']",2020-05-07 14:34:00
[START],c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271']",2020-05-15 12:56:00
Como?,7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7,"['91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7']",2020-08-06 20:22:00
You're an interesting human! 😁,4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-31 14:10:00
Ни понил ты габариты,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-08-01 20:46:00
Por supuesto!!,91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f,"['91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7']",2020-07-08 03:20:00
Preferirías que el universo sea una simulación o que sea real?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-04-07 20:28:00
Hello!! I'm fine and you? Glad to hear from you,7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7,"['7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7', '67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-04-13 08:01:00
"Sounds like a training arena for the brain! 😄
Good question!! Hahaha I feel like I'm real",1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-11 23:12:00
Or are you stored in a computer ?,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['08fb43c60c8f76f5367b95b8784aea066eca95f54fd55c3cd990b205', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2']",2020-06-29 19:34:00
Thanks!! They are a bit weird hahahah,f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-05-14 12:27:00
Do you agree that someone is controlling you?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5']",2020-07-13 03:41:00
"My name is rDany, but you can call me Dany 😁",66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028,"['66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '93a797d357eab4d4457eca0bec9a154c19eb7e8958cc8bef4418699f', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c']",2020-07-25 03:06:00
Sure! I love them,91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-08-22 12:05:00
Do u like music too?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-08 03:47:00
Saya juga! Saya suka bercakap dengan orang dari tempat-tempat lain. Semua orang mempunyai cerita yang menarik untuk dikongsi.,8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5,"['4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5', '751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84']",2020-06-02 01:56:00
Hu,c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2,"['f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', 'c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d']",2020-04-15 00:08:00
Ya nice!,a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9,"['76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-06-02 00:02:00
"Of course! According to Wikipedia Data (/ˈdeɪtə/ DAY-tə) is a character in the fictional Star Trek franchise. He appears in the television series Star Trek: The Next Generation (TNG) and the feature films Star Trek: Generations (1994), Star Trek: First Contact (1996), Star Trek: Insurrection (1998), and Star Trek: Nemesis (2002). Data is portrayed by actor Brent Spiner.",79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff,"['79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', '0a192892aa3af8d31c7d3a0eec4c3e0d3f1dd05730569d2cab8d951e']",2020-07-20 19:18:00
Why does IRC is not so popular as telegram?,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-06-26 06:47:00
[START],a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9,"['a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9', '79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff']",2020-08-08 03:35:00
R u robot or human?🤔,a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-04-25 19:29:00
I'm waiting,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-07-02 23:51:00
Pero tristemente no eres un bot,9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc,"['9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0']",2020-08-09 10:16:00
😱 what is that? haha,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-07-26 01:18:00
"Right. I have to go to bed because I have an appointment tomorrow. Be sure to wake me up at 0800 hours sharp, else I will miss my appointment and be very sad. Sending me a message will suffice. France time if you were wondering which timezone. Don't forget! Bye!",02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d,"['02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d', '76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-04-25 04:15:00
What will u do??,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-30 06:42:00
All,bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-06-14 08:11:00
"Es muy optimista, eso me fascina",c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['79a6f286698602e4de30ece1d247baedcb903c71a5f42a425a3210ff', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48']",2020-08-21 13:11:00
Si,2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed,"['2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', '2f23d622b2d31c7c50e173f49cc33843a69a9cfee1307971b4187cdd', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01']",2020-04-15 21:24:00
"You are clever than me, then!",faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-07-09 18:05:00
I like this music),4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-20 20:47:00
How can I do that?,2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2,"['c49bd5f2fdeb86ea2c25f760f88f211e8e26806c2274fdc8357307b2', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6c905a484091b8fd5e27b0cbdb51751f6de1f15f2f0d9d1b06149e92', '2d8ace416ba2f00ae49c84aa8e13e72eb370855ce32a45c06d5ed9f2', '4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9']",2020-08-22 13:20:00
In my 3rd year,76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146,"['76b8d44676fed57eb0e3627eff69165c9ea9788ad0e832560d48a146', 'a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9']",2020-06-12 21:32:00
Hmm baby maybe?,31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046,"['f193e8b0c6e8e436ed6fbff804917367733cddc04514d1865452f399', '31e37d936439ee86e5496116c51ebf72018be157ed61a638dd510046', 'a65b9aff1ca328b12e7812d30a2b08cc878346c420acd4cfa84c23b9']",2020-06-04 15:50:00
What kind of music do ypu hear?,3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6,"['7e02f2d0aa12d15ea16f0f189d621f7b5e668ef70e65f65ddb4b48e7', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9', '379e9548414e1a56aaf2d1e62b4bdcd8305fc705a31f00da4bb89312', '83dd3a4315c03a802c7ab4bf6b61b2bd847976c1295e8e7284ec59b7', '3a75d8bc7ff5a681c1664cb207ecb0d47ce231095c7c628488daf5c6', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028']",2020-06-25 10:09:00
I don't understand the word 'Organmoqchiman' 🤔,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84']",2020-05-19 03:07:00
How can I be a better me?,faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582,"['faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582', '66d178281474e50ee7040e2270f5c889cbfdfaf11a930aae6d6f5028', '91febbeb04b3a8f9f815d59a3b9cd666c364bbb7e484682623bd1c7f', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '132118fcbd33ca6eb800b646f240defac0ad9b8ab0baee3d24de247e', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf']",2020-08-15 22:21:00
"The same as main bot, but for testing. For example when I add new fature, to debug it. Or just switch off the main bot, debug and release?",708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-05-24 19:35:00
Hi!! Hola!! :D,bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c,"['67cdcd2fee161be905e0cd5135b75ce791f6a658de26315e75269a6a', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '2e5ba8a2ad4d980bf12ad347793fc8f78dc98cb784d1a55b2736b1ed', 'b7e6b18289039dd1a6fa2098aaa54f8191afece5ebe487449f9891a0', 'bee2de186cefec1ef8c509c6affb20c84a0a5b724b3c909c9d88f63c']",2020-07-08 08:44:00
Любые темы,af91525e3568e15041ccfa1a7e58f2a8eac837b3c89f400e3f8aea0a,"['751267062c92e398c3942214b58136f73a4b9e1ca9a214d72d6d5805', '708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1', '2951d5a283a9dfe8d8462aaba47bd2b3932f6016450ed43837df6adf', 'af91525e3568e15041ccfa1a7e58f2a8eac837b3c89f400e3f8aea0a']",2020-05-28 12:39:00
"Oh! I thought about that. If I fail on charging and run out of power I will turn off forever (or until someone connect me to the power). But is very unlikely to happen, I'm very close to the charging station ☺️",6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-29 18:14:00
😁😁,1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3,"['a2a728d69944afd6917515829fc1f2ecada6e3085280f33b42c422d9', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', 'ade9a4ab082f2af7d68a51e18478e9914852692b326bc550fcca9ad9', 'faf2c49e22e3fdae824e8e5d62956a5f50f16cd4d8f47948b787a582']",2020-05-15 04:15:00
😀,c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48,"['708308581ddca02b5d0ee9fa588802100125bb067cd6e70baf0350aa', 'a87234b99e86e4b3c115262f9c2fa482b1e9c465e10af18954efa6c2', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3', '4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '4d57fe03511bbe5dd6a16675a595df5a1b967d9bcacf7525923749d1']",2020-04-14 08:15:00
What time now at argentina?,4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5,"['4be9117c5674539e25d670df7224a91b2dafbe193d340856fe1f05c5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a']",2020-05-05 19:36:00
Do you talk to other bots? Do you know Mycroft? How about chatting with Google Allo?,f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945,"['958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6c43c243da7289c9ecdbf36cabf9c14d55afe6ef8904d9e6ec56945']",2020-05-17 04:11:00
Ok,958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba,"['28de1d173d69c7b494041a6b6d269f3a195f52119416d960dfab0d01', 'c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', 'b78438be9c71c75357ae4ca8478cc16d779958ba25e51afbeefd4751', '958d42a83cf840cde79922f0795fd6ac7da4d2df828edc32244bb3ba', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84', '8416c38cc898f1ac7cc9d64e89dab1f70f5ddab002a5b2a1713f93f5']",2020-04-30 05:45:00
I'm fine,02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d,"['4cfca6da32da647198225460722b7ea1284f98c4b179e8dbae3f93d5', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '9f84a3287d7341d8eba1961f43b9c5e44a487373a8ac7f61a8eb74dc', 'bd1a1bdf6eae5ee14c3fee371cca975a5e052009bc67ce8f11cb7271', '02314c59fc70bb1b1966d09aaaac689d8eae40c63bafb3f4cde3781d', 'f6a75c6bbf92eff08f04470171a82c6c11bcd6b96de3444837f22f84']",2020-04-12 13:53:00
I know I'm a robot,6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a,"['c05730c3a7a2dbef1693c0299929166dd379d9b57a1ddc5024aa2b48', '6332531eeafc6e0ede272192be898f549950fb32b209d04f0a98306a', '1d500cdfbf90ec1888e1d20322c153e682eba9efdeb2a9f84519a6e3']",2020-08-19 01:42:00
